,Unnamed: 0,instrument,granularity,time,stringTime,volume,bidOpen,bidHigh,bidLow,bidClose,midOpen,midHigh,midLow,midClose,askOpen,askHigh,askLow,askClose,askCloseDelta,midCloseDelta,bidCloseDelta,openCloseDelta,target
503,503,AUDUSD,H1,2021-08-02 02:00:00,2021-08-02T02:00:00,1552,0.73434,0.73437,0.73398,0.73412,0.73434,0.73437,0.73398,0.73412,0.73434,0.73437,0.73398,0.73412,-0.00043999999999999595,-0.00043999999999999595,-0.00043999999999999595,-0.00021999999999999797,0.00046999999999997044
504,504,AUDUSD,H1,2021-08-02 03:00:00,2021-08-02T03:00:00,3339,0.73412,0.73493,0.73359,0.73468,0.73412,0.73493,0.73359,0.73468,0.73412,0.73493,0.73359,0.73468,-0.0005399999999999849,-0.0005399999999999849,-0.0005399999999999849,0.0005600000000000049,-0.00021000000000004349
505,505,AUDUSD,H1,2021-08-02 04:00:00,2021-08-02T04:00:00,4944,0.73468,0.73483,0.73333,0.73368,0.73468,0.73483,0.73333,0.73368,0.73468,0.73483,0.73333,0.73368,0.00046999999999997044,0.00046999999999997044,0.00046999999999997044,-0.0010000000000000009,0.00029000000000001247
506,506,AUDUSD,H1,2021-08-02 05:00:00,2021-08-02T05:00:00,3450,0.73368,0.73423,0.73285,0.73414,0.73368,0.73423,0.73285,0.73414,0.73368,0.73423,0.73285,0.73414,-0.00021000000000004349,-0.00021000000000004349,-0.00021000000000004349,0.00046000000000001595,0.0011499999999999844
507,507,AUDUSD,H1,2021-08-02 06:00:00,2021-08-02T06:00:00,1570,0.73414,0.73435,0.73397,0.73415,0.73414,0.73435,0.73397,0.73415,0.73414,0.73435,0.73397,0.73415,0.00029000000000001247,0.00029000000000001247,0.00029000000000001247,9.99999999995449e-06,0.0006500000000000394
508,508,AUDUSD,H1,2021-08-02 07:00:00,2021-08-02T07:00:00,930,0.73415,0.73445,0.73392,0.73393,0.73415,0.73445,0.73392,0.73393,0.73415,0.73445,0.73392,0.73393,0.0011499999999999844,0.0011499999999999844,0.0011499999999999844,-0.00021999999999999797,0.00038000000000004697
509,509,AUDUSD,H1,2021-08-02 08:00:00,2021-08-02T08:00:00,1836,0.73393,0.73496,0.73365,0.73444,0.73393,0.73496,0.73365,0.73444,0.73393,0.73496,0.73365,0.73444,0.0006500000000000394,0.0006500000000000394,0.0006500000000000394,0.0005100000000000104,0.0008099999999999774
510,510,AUDUSD,H1,2021-08-02 09:00:00,2021-08-02T09:00:00,3347,0.73443,0.7353,0.73405,0.73508,0.73443,0.7353,0.73405,0.73508,0.73443,0.7353,0.73405,0.73508,0.00038000000000004697,0.00038000000000004697,0.00038000000000004697,0.0006499999999999284,0.00039000000000000146
511,511,AUDUSD,H1,2021-08-02 10:00:00,2021-08-02T10:00:00,4550,0.73508,0.73574,0.73493,0.73509,0.73508,0.73574,0.73493,0.73509,0.73508,0.73574,0.73493,0.73509,0.0008099999999999774,0.0008099999999999774,0.0008099999999999774,1.0000000000065512e-05,0.00039000000000000146
512,512,AUDUSD,H1,2021-08-02 11:00:00,2021-08-02T11:00:00,3543,0.73509,0.73592,0.735,0.73546,0.73509,0.73592,0.735,0.73546,0.73509,0.73592,0.735,0.73546,0.00039000000000000146,0.00039000000000000146,0.00039000000000000146,0.00036999999999998145,0.0005899999999999794
513,513,AUDUSD,H1,2021-08-02 12:00:00,2021-08-02T12:00:00,2516,0.73546,0.73603,0.73519,0.7359,0.73546,0.73603,0.73519,0.7359,0.73546,0.73603,0.73519,0.7359,0.00039000000000000146,0.00039000000000000146,0.00039000000000000146,0.00043999999999999595,0.0012600000000000389
514,514,AUDUSD,H1,2021-08-02 13:00:00,2021-08-02T13:00:00,3053,0.73591,0.7363,0.73569,0.73585,0.73591,0.7363,0.73569,0.73585,0.73591,0.7363,0.73569,0.73585,0.0005899999999999794,0.0005899999999999794,0.0005899999999999794,-5.999999999994898e-05,0.0009500000000000064
515,515,AUDUSD,H1,2021-08-02 14:00:00,2021-08-02T14:00:00,2629,0.73585,0.7363,0.73553,0.73629,0.73585,0.7363,0.73553,0.73629,0.73585,0.7363,0.73553,0.73629,0.0012600000000000389,0.0012600000000000389,0.0012600000000000389,0.00043999999999999595,-0.0012199999999999989
516,516,AUDUSD,H1,2021-08-02 15:00:00,2021-08-02T15:00:00,4816,0.73629,0.7375,0.73603,0.73644,0.73629,0.7375,0.73603,0.73644,0.73629,0.7375,0.73603,0.73644,0.0009500000000000064,0.0009500000000000064,0.0009500000000000064,0.00014999999999998348,-0.0010099999999999554
517,517,AUDUSD,H1,2021-08-02 16:00:00,2021-08-02T16:00:00,6582,0.73644,0.73761,0.73631,0.73755,0.73644,0.73761,0.73631,0.73755,0.73644,0.73761,0.73631,0.73755,-0.0012199999999999989,-0.0012199999999999989,-0.0012199999999999989,0.0011100000000000554,5.999999999994898e-05
518,518,AUDUSD,H1,2021-08-02 17:00:00,2021-08-02T17:00:00,9110,0.73755,0.73817,0.73672,0.73739,0.73755,0.73817,0.73672,0.73739,0.73755,0.73817,0.73672,0.73739,-0.0010099999999999554,-0.0010099999999999554,-0.0010099999999999554,-0.000160000000000049,7.999999999996898e-05
519,519,AUDUSD,H1,2021-08-02 18:00:00,2021-08-02T18:00:00,4669,0.73739,0.73755,0.73631,0.73633,0.73739,0.73755,0.73631,0.73633,0.73739,0.73755,0.73631,0.73633,5.999999999994898e-05,5.999999999994898e-05,5.999999999994898e-05,-0.0010599999999999499,-0.00041000000000002146
520,520,AUDUSD,H1,2021-08-02 19:00:00,2021-08-02T19:00:00,5455,0.73634,0.7367,0.73556,0.73638,0.73634,0.7367,0.73556,0.73638,0.73634,0.7367,0.73556,0.73638,7.999999999996898e-05,7.999999999996898e-05,7.999999999996898e-05,4.0000000000040004e-05,-0.00039000000000000146
521,521,AUDUSD,H1,2021-08-02 20:00:00,2021-08-02T20:00:00,3502,0.73639,0.73679,0.73615,0.73639,0.73639,0.73679,0.73615,0.73639,0.73639,0.73679,0.73615,0.73639,-0.00041000000000002146,-0.00041000000000002146,-0.00041000000000002146,0.0,0.0002500000000000835
522,522,AUDUSD,H1,2021-08-02 21:00:00,2021-08-02T21:00:00,2816,0.73639,0.73666,0.73616,0.73646,0.73639,0.73666,0.73616,0.73646,0.73639,0.73666,0.73616,0.73646,-0.00039000000000000146,-0.00039000000000000146,-0.00039000000000000146,7.00000000000145e-05,0.00041999999999997595
523,523,AUDUSD,H1,2021-08-02 22:00:00,2021-08-02T22:00:00,2665,0.73646,0.73667,0.73566,0.73598,0.73646,0.73667,0.73566,0.73598,0.73646,0.73667,0.73566,0.73598,0.0002500000000000835,0.0002500000000000835,0.0002500000000000835,-0.00048000000000003595,-0.0002500000000000835
524,524,AUDUSD,H1,2021-08-02 23:00:00,2021-08-02T23:00:00,970,0.73598,0.73644,0.73576,0.73607,0.73598,0.73644,0.73576,0.73607,0.73598,0.73644,0.73576,0.73607,0.00041999999999997595,0.00041999999999997595,0.00041999999999997595,9.00000000000345e-05,0.00029000000000001247
525,525,AUDUSD,H1,2021-08-03 00:00:00,2021-08-03T00:00:00,622,0.73607,0.73686,0.73566,0.73623,0.73607,0.73686,0.73566,0.73623,0.73607,0.73686,0.73566,0.73623,-0.0002500000000000835,-0.0002500000000000835,-0.0002500000000000835,0.000160000000000049,0.0006099999999999994
526,526,AUDUSD,H1,2021-08-03 01:00:00,2021-08-03T01:00:00,636,0.73623,0.73679,0.73604,0.73649,0.73623,0.73679,0.73604,0.73649,0.73623,0.73679,0.73604,0.73649,0.00029000000000001247,0.00029000000000001247,0.00029000000000001247,0.00025999999999992696,-0.00029000000000001247
527,527,AUDUSD,H1,2021-08-03 02:00:00,2021-08-03T02:00:00,1373,0.73649,0.73664,0.73592,0.73598,0.73649,0.73664,0.73592,0.73598,0.73649,0.73664,0.73592,0.73598,0.0006099999999999994,0.0006099999999999994,0.0006099999999999994,-0.0005100000000000104,6.0000000000060005e-05
528,528,AUDUSD,H1,2021-08-03 03:00:00,2021-08-03T03:00:00,2582,0.73598,0.73705,0.73598,0.73678,0.73598,0.73705,0.73598,0.73678,0.73598,0.73705,0.73598,0.73678,-0.00029000000000001247,-0.00029000000000001247,-0.00029000000000001247,0.0008000000000000229,0.003450000000000064
529,529,AUDUSD,H1,2021-08-03 04:00:00,2021-08-03T04:00:00,4156,0.73678,0.73704,0.73569,0.73659,0.73678,0.73704,0.73569,0.73659,0.73678,0.73704,0.73569,0.73659,6.0000000000060005e-05,6.0000000000060005e-05,6.0000000000060005e-05,-0.00019000000000002348,0.00273000000000001
530,530,AUDUSD,H1,2021-08-03 05:00:00,2021-08-03T05:00:00,2748,0.73659,0.73676,0.73626,0.73649,0.73659,0.73676,0.73626,0.73649,0.73659,0.73676,0.73626,0.73649,0.003450000000000064,0.003450000000000064,0.003450000000000064,-9.999999999998899e-05,-0.0008000000000000229
531,531,AUDUSD,H1,2021-08-03 06:00:00,2021-08-03T06:00:00,2626,0.73649,0.7369,0.73642,0.73665,0.73649,0.7369,0.73642,0.73665,0.73649,0.7369,0.73642,0.73665,0.00273000000000001,0.00273000000000001,0.00273000000000001,0.000160000000000049,0.00027999999999994696
532,532,AUDUSD,H1,2021-08-03 07:00:00,2021-08-03T07:00:00,8228,0.73665,0.74079,0.73647,0.73994,0.73665,0.74079,0.73647,0.73994,0.73665,0.74079,0.73647,0.73994,-0.0008000000000000229,-0.0008000000000000229,-0.0008000000000000229,0.003290000000000015,-0.00024000000000001798
533,533,AUDUSD,H1,2021-08-03 08:00:00,2021-08-03T08:00:00,4740,0.73994,0.7408,0.73916,0.73938,0.73994,0.7408,0.73916,0.73938,0.73994,0.7408,0.73916,0.73938,0.00027999999999994696,0.00027999999999994696,0.00027999999999994696,-0.0005600000000000049,-0.00034999999999996145
534,534,AUDUSD,H1,2021-08-03 09:00:00,2021-08-03T09:00:00,4469,0.73938,0.73988,0.73897,0.73914,0.73938,0.73988,0.73897,0.73914,0.73938,0.73988,0.73897,0.73914,-0.00024000000000001798,-0.00024000000000001798,-0.00024000000000001798,-0.00024000000000001798,0.0006800000000000139
535,535,AUDUSD,H1,2021-08-03 10:00:00,2021-08-03T10:00:00,5878,0.73913,0.74036,0.73912,0.73966,0.73913,0.74036,0.73912,0.73966,0.73913,0.74036,0.73912,0.73966,-0.00034999999999996145,-0.00034999999999996145,-0.00034999999999996145,0.0005300000000000304,0.00046000000000001595
536,536,AUDUSD,H1,2021-08-03 11:00:00,2021-08-03T11:00:00,3547,0.73966,0.73978,0.73845,0.7389,0.73966,0.73978,0.73845,0.7389,0.73966,0.73978,0.73845,0.7389,0.0006800000000000139,0.0006800000000000139,0.0006800000000000139,-0.0007599999999999829,-0.0009900000000000464
537,537,AUDUSD,H1,2021-08-03 12:00:00,2021-08-03T12:00:00,2479,0.7389,0.73938,0.7383,0.73931,0.7389,0.73938,0.7383,0.73931,0.7389,0.73938,0.7383,0.73931,0.00046000000000001595,0.00046000000000001595,0.00046000000000001595,0.00041000000000002146,-0.0035800000000000276
538,538,AUDUSD,H1,2021-08-03 13:00:00,2021-08-03T13:00:00,2304,0.73931,0.73982,0.73905,0.73958,0.73931,0.73982,0.73905,0.73958,0.73931,0.73982,0.73905,0.73958,-0.0009900000000000464,-0.0009900000000000464,-0.0009900000000000464,0.00026999999999999247,-0.0011200000000000099
539,539,AUDUSD,H1,2021-08-03 14:00:00,2021-08-03T14:00:00,1955,0.73957,0.73982,0.73915,0.73977,0.73957,0.73982,0.73915,0.73977,0.73957,0.73982,0.73915,0.73977,-0.0035800000000000276,-0.0035800000000000276,-0.0035800000000000276,0.000200000000000089,0.0022400000000000198
540,540,AUDUSD,H1,2021-08-03 15:00:00,2021-08-03T15:00:00,4631,0.73977,0.73978,0.7376,0.73859,0.73977,0.73978,0.7376,0.73859,0.73977,0.73978,0.7376,0.73859,-0.0011200000000000099,-0.0011200000000000099,-0.0011200000000000099,-0.0011800000000000699,0.0016700000000000603
541,541,AUDUSD,H1,2021-08-03 16:00:00,2021-08-03T16:00:00,8017,0.73859,0.73864,0.73606,0.73619,0.73859,0.73864,0.73606,0.73619,0.73859,0.73864,0.73606,0.73619,0.0022400000000000198,0.0022400000000000198,0.0022400000000000198,-0.0023999999999999577,0.00043999999999999595
542,542,AUDUSD,H1,2021-08-03 17:00:00,2021-08-03T17:00:00,9276,0.73619,0.73817,0.73611,0.73747,0.73619,0.73817,0.73611,0.73747,0.73619,0.73817,0.73611,0.73747,0.0016700000000000603,0.0016700000000000603,0.0016700000000000603,0.0012799999999999478,0.00024999999999997247
543,543,AUDUSD,H1,2021-08-03 18:00:00,2021-08-03T18:00:00,5322,0.73747,0.73872,0.73735,0.73843,0.73747,0.73872,0.73735,0.73843,0.73747,0.73872,0.73735,0.73843,0.00043999999999999595,0.00043999999999999595,0.00043999999999999595,0.0009600000000000719,0.0007399999999999629
544,544,AUDUSD,H1,2021-08-03 19:00:00,2021-08-03T19:00:00,3590,0.73844,0.73936,0.73829,0.73914,0.73844,0.73936,0.73829,0.73914,0.73844,0.73936,0.73829,0.73914,0.00024999999999997247,0.00024999999999997247,0.00024999999999997247,0.0007000000000000339,-9.99999999995449e-06
545,545,AUDUSD,H1,2021-08-03 20:00:00,2021-08-03T20:00:00,3038,0.73914,0.73936,0.73867,0.73887,0.73914,0.73936,0.73867,0.73887,0.73914,0.73936,0.73867,0.73887,0.0007399999999999629,0.0007399999999999629,0.0007399999999999629,-0.00026999999999999247,-0.00027999999999994696
546,546,AUDUSD,H1,2021-08-03 21:00:00,2021-08-03T21:00:00,2707,0.73887,0.7395,0.7387,0.73939,0.73887,0.7395,0.7387,0.73939,0.73887,0.7395,0.7387,0.73939,-9.99999999995449e-06,-9.99999999995449e-06,-9.99999999995449e-06,0.0005199999999999649,0.0006800000000000139
547,547,AUDUSD,H1,2021-08-03 22:00:00,2021-08-03T22:00:00,2394,0.73939,0.73972,0.73938,0.73961,0.73939,0.73972,0.73938,0.73961,0.73939,0.73972,0.73938,0.73961,-0.00027999999999994696,-0.00027999999999994696,-0.00027999999999994696,0.00021999999999999797,0.00025999999999992696
548,548,AUDUSD,H1,2021-08-03 23:00:00,2021-08-03T23:00:00,1212,0.7396,0.73961,0.73909,0.73938,0.7396,0.73961,0.73909,0.73938,0.7396,0.73961,0.73909,0.73938,0.0006800000000000139,0.0006800000000000139,0.0006800000000000139,-0.00021999999999999797,-0.0011700000000000044
549,549,AUDUSD,H1,2021-08-04 00:00:00,2021-08-04T00:00:00,289,0.73937,0.73948,0.73873,0.73933,0.73937,0.73948,0.73873,0.73933,0.73937,0.73948,0.73873,0.73933,0.00025999999999992696,0.00025999999999992696,0.00025999999999992696,-3.999999999992898e-05,0.0008299999999999974
550,550,AUDUSD,H1,2021-08-04 01:00:00,2021-08-04T01:00:00,1817,0.73933,0.74008,0.73915,0.74006,0.73933,0.74008,0.73915,0.74006,0.73933,0.74008,0.73915,0.74006,-0.0011700000000000044,-0.0011700000000000044,-0.0011700000000000044,0.0007300000000000084,0.0016199999999999548
551,551,AUDUSD,H1,2021-08-04 02:00:00,2021-08-04T02:00:00,1408,0.74006,0.74006,0.73952,0.73959,0.74006,0.74006,0.73952,0.73959,0.74006,0.74006,0.73952,0.73959,0.0008299999999999974,0.0008299999999999974,0.0008299999999999974,-0.00047000000000008146,-7.00000000000145e-05
552,552,AUDUSD,H1,2021-08-04 03:00:00,2021-08-04T03:00:00,2672,0.73959,0.73969,0.73876,0.73889,0.73959,0.73969,0.73876,0.73889,0.73959,0.73969,0.73876,0.73889,0.0016199999999999548,0.0016199999999999548,0.0016199999999999548,-0.0006999999999999229,-0.00027999999999994696
553,553,AUDUSD,H1,2021-08-04 04:00:00,2021-08-04T04:00:00,3193,0.73888,0.74051,0.73877,0.74042,0.73888,0.74051,0.73877,0.74042,0.73888,0.74051,0.73877,0.74042,-7.00000000000145e-05,-7.00000000000145e-05,-7.00000000000145e-05,0.0015399999999999858,-0.0007599999999999829
554,554,AUDUSD,H1,2021-08-04 05:00:00,2021-08-04T05:00:00,2720,0.74041,0.74071,0.73985,0.74051,0.74041,0.74071,0.73985,0.74051,0.74041,0.74071,0.73985,0.74051,-0.00027999999999994696,-0.00027999999999994696,-0.00027999999999994696,9.999999999998899e-05,0.0005199999999999649
555,555,AUDUSD,H1,2021-08-04 06:00:00,2021-08-04T06:00:00,2117,0.74051,0.74106,0.74028,0.74035,0.74051,0.74106,0.74028,0.74035,0.74051,0.74106,0.74028,0.74035,-0.0007599999999999829,-0.0007599999999999829,-0.0007599999999999829,-0.000160000000000049,0.00270999999999999
556,556,AUDUSD,H1,2021-08-04 07:00:00,2021-08-04T07:00:00,1061,0.74035,0.7405,0.74002,0.74023,0.74035,0.7405,0.74002,0.74023,0.74035,0.7405,0.74002,0.74023,0.0005199999999999649,0.0005199999999999649,0.0005199999999999649,-0.00011999999999989797,0.0007699999999999374
557,557,AUDUSD,H1,2021-08-04 08:00:00,2021-08-04T08:00:00,1584,0.74023,0.74027,0.73918,0.73959,0.74023,0.74027,0.73918,0.73959,0.74023,0.74027,0.73918,0.73959,0.00270999999999999,0.00270999999999999,0.00270999999999999,-0.0006400000000000849,-0.00044999999999995044
558,558,AUDUSD,H1,2021-08-04 09:00:00,2021-08-04T09:00:00,2113,0.73959,0.7408,0.73947,0.74075,0.73959,0.7408,0.73947,0.74075,0.73959,0.7408,0.73947,0.74075,0.0007699999999999374,0.0007699999999999374,0.0007699999999999374,0.0011600000000000499,-0.00027999999999994696
559,559,AUDUSD,H1,2021-08-04 10:00:00,2021-08-04T10:00:00,3485,0.74075,0.74236,0.74052,0.7423,0.74075,0.74236,0.74052,0.7423,0.74075,0.74236,0.74052,0.7423,-0.00044999999999995044,-0.00044999999999995044,-0.00044999999999995044,0.0015499999999999403,-0.0007599999999999829
560,560,AUDUSD,H1,2021-08-04 11:00:00,2021-08-04T11:00:00,4337,0.7423,0.74241,0.74114,0.74152,0.7423,0.74241,0.74114,0.74152,0.7423,0.74241,0.74114,0.74152,-0.00027999999999994696,-0.00027999999999994696,-0.00027999999999994696,-0.0007800000000000029,0.00043000000000004146
561,561,AUDUSD,H1,2021-08-04 12:00:00,2021-08-04T12:00:00,1485,0.74152,0.74208,0.7413,0.74185,0.74152,0.74208,0.7413,0.74185,0.74152,0.74208,0.7413,0.74185,-0.0007599999999999829,-0.0007599999999999829,-0.0007599999999999829,0.0003300000000000525,0.0010499999999999954
562,562,AUDUSD,H1,2021-08-04 13:00:00,2021-08-04T13:00:00,1852,0.74185,0.74203,0.7412,0.74124,0.74185,0.74203,0.7412,0.74124,0.74185,0.74203,0.7412,0.74124,0.00043000000000004146,0.00043000000000004146,0.00043000000000004146,-0.0006099999999999994,-0.0037600000000000966
563,563,AUDUSD,H1,2021-08-04 14:00:00,2021-08-04T14:00:00,2616,0.74124,0.74221,0.74079,0.74109,0.74124,0.74221,0.74079,0.74109,0.74124,0.74221,0.74079,0.74109,0.0010499999999999954,0.0010499999999999954,0.0010499999999999954,-0.00014999999999998348,-0.0042400000000000215
564,564,AUDUSD,H1,2021-08-04 15:00:00,2021-08-04T15:00:00,5832,0.74109,0.74188,0.74047,0.74167,0.74109,0.74188,0.74047,0.74167,0.74109,0.74188,0.74047,0.74167,-0.0037600000000000966,-0.0037600000000000966,-0.0037600000000000966,0.0005800000000000249,-1.999999999990898e-05
565,565,AUDUSD,H1,2021-08-04 16:00:00,2021-08-04T16:00:00,5233,0.74167,0.74261,0.7411,0.74214,0.74167,0.74261,0.7411,0.74214,0.74167,0.74261,0.7411,0.74214,-0.0042400000000000215,-0.0042400000000000215,-0.0042400000000000215,0.00046999999999997044,0.00039999999999995595
566,566,AUDUSD,H1,2021-08-04 17:00:00,2021-08-04T17:00:00,12825,0.74214,0.74215,0.73773,0.73791,0.74214,0.74215,0.73773,0.73791,0.74214,0.74215,0.73773,0.73791,-1.999999999990898e-05,-1.999999999990898e-05,-1.999999999990898e-05,-0.004230000000000067,0.00029999999999996696
567,567,AUDUSD,H1,2021-08-04 18:00:00,2021-08-04T18:00:00,6286,0.73792,0.73803,0.73697,0.7379,0.73792,0.73803,0.73697,0.7379,0.73792,0.73803,0.73697,0.7379,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,-2.0000000000020002e-05,-0.00041999999999997595
568,568,AUDUSD,H1,2021-08-04 19:00:00,2021-08-04T19:00:00,2870,0.7379,0.73808,0.7375,0.73789,0.7379,0.73808,0.7375,0.73789,0.7379,0.73808,0.7375,0.73789,0.00029999999999996696,0.00029999999999996696,0.00029999999999996696,-9.99999999995449e-06,-0.00031000000000003247
569,569,AUDUSD,H1,2021-08-04 20:00:00,2021-08-04T20:00:00,2788,0.73789,0.73848,0.73789,0.7383,0.73789,0.73848,0.73789,0.7383,0.73789,0.73848,0.73789,0.7383,-0.00041999999999997595,-0.00041999999999997595,-0.00041999999999997595,0.00040999999999991044,0.0
570,570,AUDUSD,H1,2021-08-04 21:00:00,2021-08-04T21:00:00,2514,0.7383,0.7386,0.7378,0.73819,0.7383,0.7386,0.7378,0.73819,0.7383,0.7386,0.7378,0.73819,-0.00031000000000003247,-0.00031000000000003247,-0.00031000000000003247,-0.00010999999999994348,0.00019000000000002348
571,571,AUDUSD,H1,2021-08-04 22:00:00,2021-08-04T22:00:00,2465,0.73819,0.73831,0.73787,0.73788,0.73819,0.73831,0.73787,0.73788,0.73819,0.73831,0.73787,0.73788,0.0,0.0,0.0,-0.00031000000000003247,0.00029000000000001247
572,572,AUDUSD,H1,2021-08-04 23:00:00,2021-08-04T23:00:00,1095,0.73788,0.73815,0.73775,0.73788,0.73788,0.73815,0.73775,0.73788,0.73788,0.73815,0.73775,0.73788,0.00019000000000002348,0.00019000000000002348,0.00019000000000002348,0.0,0.00024999999999997247
573,573,AUDUSD,H1,2021-08-05 00:00:00,2021-08-05T00:00:00,176,0.73788,0.73841,0.73734,0.73788,0.73788,0.73841,0.73734,0.73788,0.73788,0.73841,0.73734,0.73788,0.00029000000000001247,0.00029000000000001247,0.00029000000000001247,0.0,0.000160000000000049
574,574,AUDUSD,H1,2021-08-05 01:00:00,2021-08-05T01:00:00,551,0.73791,0.73823,0.73779,0.73807,0.73791,0.73823,0.73779,0.73807,0.73791,0.73823,0.73779,0.73807,0.00024999999999997247,0.00024999999999997247,0.00024999999999997247,0.000160000000000049,0.0005500000000000504
575,575,AUDUSD,H1,2021-08-05 02:00:00,2021-08-05T02:00:00,895,0.73807,0.7382,0.73792,0.73817,0.73807,0.7382,0.73792,0.73817,0.73807,0.7382,0.73792,0.73817,0.000160000000000049,0.000160000000000049,0.000160000000000049,9.999999999998899e-05,0.0007099999999999884
576,576,AUDUSD,H1,2021-08-05 03:00:00,2021-08-05T03:00:00,2340,0.73817,0.73879,0.73807,0.73832,0.73817,0.73879,0.73807,0.73832,0.73817,0.73879,0.73807,0.73832,0.0005500000000000504,0.0005500000000000504,0.0005500000000000504,0.00014999999999998348,0.00031999999999998696
577,577,AUDUSD,H1,2021-08-05 04:00:00,2021-08-05T04:00:00,2938,0.73832,0.73873,0.73762,0.73833,0.73832,0.73873,0.73762,0.73833,0.73832,0.73873,0.73762,0.73833,0.0007099999999999884,0.0007099999999999884,0.0007099999999999884,1.0000000000065512e-05,0.00046000000000001595
578,578,AUDUSD,H1,2021-08-05 05:00:00,2021-08-05T05:00:00,1854,0.73833,0.73889,0.73827,0.73887,0.73833,0.73889,0.73827,0.73887,0.73833,0.73889,0.73827,0.73887,0.00031999999999998696,0.00031999999999998696,0.00031999999999998696,0.0005399999999999849,-0.00021999999999999797
579,579,AUDUSD,H1,2021-08-05 06:00:00,2021-08-05T06:00:00,1762,0.73888,0.73923,0.73861,0.73904,0.73888,0.73923,0.73861,0.73904,0.73888,0.73923,0.73861,0.73904,0.00046000000000001595,0.00046000000000001595,0.00046000000000001595,0.000160000000000049,0.0009799999999999809
580,580,AUDUSD,H1,2021-08-05 07:00:00,2021-08-05T07:00:00,873,0.73904,0.73944,0.73904,0.73919,0.73904,0.73944,0.73904,0.73919,0.73904,0.73944,0.73904,0.73919,-0.00021999999999999797,-0.00021999999999999797,-0.00021999999999999797,0.00014999999999998348,0.0013199999999999878
581,581,AUDUSD,H1,2021-08-05 08:00:00,2021-08-05T08:00:00,1261,0.73919,0.73963,0.73907,0.7395,0.73919,0.73963,0.73907,0.7395,0.73919,0.73963,0.73907,0.7395,0.0009799999999999809,0.0009799999999999809,0.0009799999999999809,0.00031000000000003247,0.00027999999999994696
582,582,AUDUSD,H1,2021-08-05 09:00:00,2021-08-05T09:00:00,2948,0.7395,0.73972,0.73834,0.73897,0.7395,0.73972,0.73834,0.73897,0.7395,0.73972,0.73834,0.73897,0.0013199999999999878,0.0013199999999999878,0.0013199999999999878,-0.0005300000000000304,0.00024999999999997247
583,583,AUDUSD,H1,2021-08-05 10:00:00,2021-08-05T10:00:00,3812,0.73896,0.74053,0.73894,0.74048,0.73896,0.74053,0.73894,0.74048,0.73896,0.74053,0.73894,0.74048,0.00027999999999994696,0.00027999999999994696,0.00027999999999994696,0.0015200000000000768,0.0005500000000000504
584,584,AUDUSD,H1,2021-08-05 11:00:00,2021-08-05T11:00:00,2669,0.74048,0.74051,0.73936,0.74029,0.74048,0.74051,0.73936,0.74029,0.74048,0.74051,0.73936,0.74029,0.00024999999999997247,0.00024999999999997247,0.00024999999999997247,-0.00019000000000002348,-0.0007099999999999884
585,585,AUDUSD,H1,2021-08-05 12:00:00,2021-08-05T12:00:00,2920,0.74029,0.74116,0.74013,0.74076,0.74029,0.74116,0.74013,0.74076,0.74029,0.74116,0.74013,0.74076,0.0005500000000000504,0.0005500000000000504,0.0005500000000000504,0.00046999999999997044,-0.0013300000000000534
586,586,AUDUSD,H1,2021-08-05 13:00:00,2021-08-05T13:00:00,3181,0.74076,0.74098,0.74015,0.74054,0.74076,0.74098,0.74015,0.74054,0.74076,0.74098,0.74015,0.74054,-0.0007099999999999884,-0.0007099999999999884,-0.0007099999999999884,-0.00021999999999999797,0.0014000000000000679
587,587,AUDUSD,H1,2021-08-05 14:00:00,2021-08-05T14:00:00,4144,0.74054,0.74142,0.74033,0.74131,0.74054,0.74142,0.74033,0.74131,0.74054,0.74142,0.74033,0.74131,-0.0013300000000000534,-0.0013300000000000534,-0.0013300000000000534,0.0007700000000000484,0.0008500000000000174
588,588,AUDUSD,H1,2021-08-05 15:00:00,2021-08-05T15:00:00,4458,0.74131,0.74141,0.73967,0.73983,0.74131,0.74141,0.73967,0.73983,0.74131,0.74141,0.73967,0.73983,0.0014000000000000679,0.0014000000000000679,0.0014000000000000679,-0.0014800000000000368,-0.0006300000000000194
589,589,AUDUSD,H1,2021-08-05 16:00:00,2021-08-05T16:00:00,5293,0.73983,0.74058,0.73908,0.73998,0.73983,0.74058,0.73908,0.73998,0.73983,0.74058,0.73908,0.73998,0.0008500000000000174,0.0008500000000000174,0.0008500000000000174,0.00014999999999998348,-0.00029000000000001247
590,590,AUDUSD,H1,2021-08-05 17:00:00,2021-08-05T17:00:00,6316,0.73996,0.74154,0.73961,0.74123,0.73996,0.74154,0.73961,0.74123,0.73996,0.74154,0.73961,0.74123,-0.0006300000000000194,-0.0006300000000000194,-0.0006300000000000194,0.0012700000000001044,-0.0002500000000000835
591,591,AUDUSD,H1,2021-08-05 18:00:00,2021-08-05T18:00:00,3427,0.74124,0.74139,0.74064,0.74083,0.74124,0.74139,0.74064,0.74083,0.74124,0.74139,0.74064,0.74083,-0.00029000000000001247,-0.00029000000000001247,-0.00029000000000001247,-0.00041000000000002146,-0.00012000000000000899
