,Unnamed: 0,instrument,granularity,time,stringTime,volume,bidOpen,bidHigh,bidLow,bidClose,midOpen,midHigh,midLow,midClose,askOpen,askHigh,askLow,askClose,openCloseDelta,target
365,365,AUDUSD,H1,2021-07-23 08:00:00,2021-07-23T08:00:00,2358,0.73696,0.73742,0.73643,0.73646,0.73696,0.73742,0.73643,0.73646,0.73696,0.73742,0.73643,0.73646,-0.0004999999999999449,0.73677
366,366,AUDUSD,H1,2021-07-23 09:00:00,2021-07-23T09:00:00,3484,0.73646,0.73754,0.73588,0.73683,0.73646,0.73754,0.73588,0.73683,0.73646,0.73754,0.73588,0.73683,0.00036999999999998145,0.73701
367,367,AUDUSD,H1,2021-07-23 10:00:00,2021-07-23T10:00:00,5984,0.73683,0.73706,0.73584,0.73677,0.73683,0.73706,0.73584,0.73677,0.73683,0.73706,0.73584,0.73677,-5.999999999994898e-05,0.73733
368,368,AUDUSD,H1,2021-07-23 11:00:00,2021-07-23T11:00:00,4648,0.73677,0.7373,0.73624,0.73701,0.73677,0.7373,0.73624,0.73701,0.73677,0.7373,0.73624,0.73701,0.00024000000000001798,0.73759
369,369,AUDUSD,H1,2021-07-23 12:00:00,2021-07-23T12:00:00,3877,0.73701,0.73775,0.73674,0.73733,0.73701,0.73775,0.73674,0.73733,0.73701,0.73775,0.73674,0.73733,0.00031999999999998696,0.73739
370,370,AUDUSD,H1,2021-07-23 13:00:00,2021-07-23T13:00:00,3380,0.73733,0.73829,0.73718,0.73759,0.73733,0.73829,0.73718,0.73759,0.73733,0.73829,0.73718,0.73759,0.00025999999999992696,0.73843
371,371,AUDUSD,H1,2021-07-23 14:00:00,2021-07-23T14:00:00,3278,0.73759,0.73783,0.73644,0.73739,0.73759,0.73783,0.73644,0.73739,0.73759,0.73783,0.73644,0.73739,-0.00019999999999997797,0.73718
372,372,AUDUSD,H1,2021-07-23 15:00:00,2021-07-23T15:00:00,4169,0.7374,0.7388,0.73734,0.73843,0.7374,0.7388,0.73734,0.73843,0.7374,0.7388,0.73734,0.73843,0.0010299999999999754,0.73595
373,373,AUDUSD,H1,2021-07-23 16:00:00,2021-07-23T16:00:00,7344,0.73843,0.73867,0.73673,0.73718,0.73843,0.73867,0.73673,0.73718,0.73843,0.73867,0.73673,0.73718,-0.0012500000000000844,0.73624
374,374,AUDUSD,H1,2021-07-23 17:00:00,2021-07-23T17:00:00,6406,0.73718,0.73732,0.73567,0.73595,0.73718,0.73732,0.73567,0.73595,0.73718,0.73732,0.73567,0.73595,-0.0012299999999999534,0.73687
375,375,AUDUSD,H1,2021-07-23 18:00:00,2021-07-23T18:00:00,2960,0.73597,0.73713,0.73573,0.73624,0.73597,0.73713,0.73573,0.73624,0.73597,0.73713,0.73573,0.73624,0.00026999999999999247,0.73686
376,376,AUDUSD,H1,2021-07-23 19:00:00,2021-07-23T19:00:00,2086,0.73624,0.73712,0.73624,0.73687,0.73624,0.73712,0.73624,0.73687,0.73624,0.73712,0.73624,0.73687,0.0006300000000000194,0.73636
377,377,AUDUSD,H1,2021-07-23 20:00:00,2021-07-23T20:00:00,1827,0.73687,0.73723,0.73672,0.73686,0.73687,0.73723,0.73672,0.73686,0.73687,0.73723,0.73672,0.73686,-1.0000000000065512e-05,0.73671
378,378,AUDUSD,H1,2021-07-23 21:00:00,2021-07-23T21:00:00,1625,0.73686,0.737,0.73633,0.73636,0.73686,0.737,0.73633,0.73636,0.73686,0.737,0.73633,0.73636,-0.0004999999999999449,0.73635
379,379,AUDUSD,H1,2021-07-23 22:00:00,2021-07-23T22:00:00,2148,0.73636,0.73708,0.73624,0.73671,0.73636,0.73708,0.73624,0.73671,0.73636,0.73708,0.73624,0.73671,0.00034999999999996145,0.73627
380,380,AUDUSD,H1,2021-07-23 23:00:00,2021-07-23T23:00:00,1145,0.7367,0.73701,0.73602,0.73635,0.7367,0.73701,0.73602,0.73635,0.7367,0.73701,0.73602,0.73635,-0.0003500000000000725,0.73656
381,381,AUDUSD,H1,2021-07-26 00:00:00,2021-07-26T00:00:00,201,0.73611,0.73715,0.73577,0.73627,0.73611,0.73715,0.73577,0.73627,0.73611,0.73715,0.73577,0.73627,0.00015999999999993797,0.73674
382,382,AUDUSD,H1,2021-07-26 01:00:00,2021-07-26T01:00:00,707,0.73627,0.73703,0.73626,0.73656,0.73627,0.73703,0.73626,0.73656,0.73627,0.73703,0.73626,0.73656,0.00029000000000001247,0.73536
383,383,AUDUSD,H1,2021-07-26 02:00:00,2021-07-26T02:00:00,653,0.73656,0.73682,0.73636,0.73674,0.73656,0.73682,0.73636,0.73674,0.73656,0.73682,0.73636,0.73674,0.00017999999999995797,0.73522
384,384,AUDUSD,H1,2021-07-26 03:00:00,2021-07-26T03:00:00,3065,0.73674,0.73693,0.73496,0.73536,0.73674,0.73693,0.73496,0.73536,0.73674,0.73693,0.73496,0.73536,-0.0013799999999999368,0.73502
385,385,AUDUSD,H1,2021-07-26 04:00:00,2021-07-26T04:00:00,3853,0.73536,0.73566,0.73466,0.73522,0.73536,0.73566,0.73466,0.73522,0.73536,0.73566,0.73466,0.73522,-0.000140000000000029,0.73482
386,386,AUDUSD,H1,2021-07-26 05:00:00,2021-07-26T05:00:00,3938,0.73522,0.7357,0.73476,0.73502,0.73522,0.7357,0.73476,0.73502,0.73522,0.7357,0.73476,0.73502,-0.00019999999999997797,0.73488
387,387,AUDUSD,H1,2021-07-26 06:00:00,2021-07-26T06:00:00,2373,0.73502,0.73505,0.73453,0.73482,0.73502,0.73505,0.73453,0.73482,0.73502,0.73505,0.73453,0.73482,-0.00019999999999997797,0.7351
388,388,AUDUSD,H1,2021-07-26 07:00:00,2021-07-26T07:00:00,1508,0.73482,0.73513,0.73472,0.73488,0.73482,0.73513,0.73472,0.73488,0.73482,0.73513,0.73472,0.73488,5.999999999994898e-05,0.73404
389,389,AUDUSD,H1,2021-07-26 08:00:00,2021-07-26T08:00:00,3365,0.73488,0.73535,0.73456,0.7351,0.73488,0.73535,0.73456,0.7351,0.73488,0.73535,0.73456,0.7351,0.00021999999999999797,0.7344
390,390,AUDUSD,H1,2021-07-26 09:00:00,2021-07-26T09:00:00,4040,0.7351,0.73527,0.73373,0.73404,0.7351,0.73527,0.73373,0.73404,0.7351,0.73527,0.73373,0.73404,-0.0010599999999999499,0.73455
391,391,AUDUSD,H1,2021-07-26 10:00:00,2021-07-26T10:00:00,5869,0.73403,0.7354,0.73395,0.7344,0.73403,0.7354,0.73395,0.7344,0.73403,0.7354,0.73395,0.7344,0.0003700000000000925,0.7359
392,392,AUDUSD,H1,2021-07-26 11:00:00,2021-07-26T11:00:00,5924,0.73441,0.73471,0.73302,0.73455,0.73441,0.73471,0.73302,0.73455,0.73441,0.73471,0.73302,0.73455,0.000140000000000029,0.73535
393,393,AUDUSD,H1,2021-07-26 12:00:00,2021-07-26T12:00:00,4113,0.73455,0.73608,0.73427,0.7359,0.73455,0.73608,0.73427,0.7359,0.73455,0.73608,0.73427,0.7359,0.0013499999999999623,0.73618
394,394,AUDUSD,H1,2021-07-26 13:00:00,2021-07-26T13:00:00,3451,0.7359,0.73625,0.73526,0.73535,0.7359,0.73625,0.73526,0.73535,0.7359,0.73625,0.73526,0.73535,-0.0005500000000000504,0.73523
395,395,AUDUSD,H1,2021-07-26 14:00:00,2021-07-26T14:00:00,3620,0.73534,0.73618,0.735,0.73618,0.73534,0.73618,0.735,0.73618,0.73534,0.73618,0.735,0.73618,0.0008399999999999519,0.7378
396,396,AUDUSD,H1,2021-07-26 15:00:00,2021-07-26T15:00:00,5188,0.73618,0.73656,0.73496,0.73523,0.73618,0.73656,0.73496,0.73523,0.73618,0.73656,0.73496,0.73523,-0.0009499999999998954,0.73882
397,397,AUDUSD,H1,2021-07-26 16:00:00,2021-07-26T16:00:00,8470,0.73523,0.73816,0.73503,0.7378,0.73523,0.73816,0.73503,0.7378,0.73523,0.73816,0.73503,0.7378,0.002569999999999961,0.73855
398,398,AUDUSD,H1,2021-07-26 17:00:00,2021-07-26T17:00:00,6837,0.73779,0.73885,0.73745,0.73882,0.73779,0.73885,0.73745,0.73882,0.73779,0.73885,0.73745,0.73882,0.0010300000000000864,0.73806
399,399,AUDUSD,H1,2021-07-26 18:00:00,2021-07-26T18:00:00,3676,0.73882,0.73901,0.73832,0.73855,0.73882,0.73901,0.73832,0.73855,0.73882,0.73901,0.73832,0.73855,-0.00026999999999999247,0.73806
400,400,AUDUSD,H1,2021-07-26 19:00:00,2021-07-26T19:00:00,1988,0.73853,0.73856,0.73805,0.73806,0.73853,0.73856,0.73805,0.73806,0.73853,0.73856,0.73805,0.73806,-0.00046999999999997044,0.73779
401,401,AUDUSD,H1,2021-07-26 20:00:00,2021-07-26T20:00:00,1797,0.73805,0.73825,0.73792,0.73806,0.73805,0.73825,0.73792,0.73806,0.73805,0.73825,0.73792,0.73806,1.0000000000065512e-05,0.73843
402,402,AUDUSD,H1,2021-07-26 21:00:00,2021-07-26T21:00:00,2385,0.73806,0.73811,0.73769,0.73779,0.73806,0.73811,0.73769,0.73779,0.73806,0.73811,0.73769,0.73779,-0.0002700000000001035,0.73787
403,403,AUDUSD,H1,2021-07-26 22:00:00,2021-07-26T22:00:00,1400,0.73779,0.73846,0.73766,0.73843,0.73779,0.73846,0.73766,0.73843,0.73779,0.73846,0.73766,0.73843,0.0006400000000000849,0.73805
404,404,AUDUSD,H1,2021-07-26 23:00:00,2021-07-26T23:00:00,2210,0.73843,0.73846,0.73783,0.73787,0.73843,0.73846,0.73783,0.73787,0.73843,0.73846,0.73783,0.73787,-0.0005600000000000049,0.73808
405,405,AUDUSD,H1,2021-07-27 00:00:00,2021-07-27T00:00:00,174,0.73787,0.73833,0.73777,0.73805,0.73787,0.73833,0.73777,0.73805,0.73787,0.73833,0.73777,0.73805,0.00017999999999995797,0.73834
406,406,AUDUSD,H1,2021-07-27 01:00:00,2021-07-27T01:00:00,437,0.73805,0.73822,0.73788,0.73808,0.73805,0.73822,0.73788,0.73808,0.73805,0.73822,0.73788,0.73808,2.999999999997449e-05,0.7382
407,407,AUDUSD,H1,2021-07-27 02:00:00,2021-07-27T02:00:00,1080,0.73808,0.73877,0.73807,0.73834,0.73808,0.73877,0.73807,0.73834,0.73808,0.73877,0.73807,0.73834,0.000260000000000038,0.73801
408,408,AUDUSD,H1,2021-07-27 03:00:00,2021-07-27T03:00:00,2337,0.73834,0.73882,0.73782,0.7382,0.73834,0.73882,0.73782,0.7382,0.73834,0.73882,0.73782,0.7382,-0.000140000000000029,0.73804
409,409,AUDUSD,H1,2021-07-27 04:00:00,2021-07-27T04:00:00,3580,0.7382,0.73829,0.73767,0.73801,0.7382,0.73829,0.73767,0.73801,0.7382,0.73829,0.73767,0.73801,-0.00018999999999991246,0.73809
410,410,AUDUSD,H1,2021-07-27 05:00:00,2021-07-27T05:00:00,2795,0.73801,0.73834,0.73701,0.73804,0.73801,0.73834,0.73701,0.73804,0.73801,0.73834,0.73701,0.73804,2.999999999997449e-05,0.73772
411,411,AUDUSD,H1,2021-07-27 06:00:00,2021-07-27T06:00:00,1945,0.73804,0.73819,0.73728,0.73809,0.73804,0.73819,0.73728,0.73809,0.73804,0.73819,0.73728,0.73809,4.999999999999449e-05,0.73728
412,412,AUDUSD,H1,2021-07-27 07:00:00,2021-07-27T07:00:00,1564,0.73809,0.73826,0.73763,0.73772,0.73809,0.73826,0.73763,0.73772,0.73809,0.73826,0.73763,0.73772,-0.00036999999999998145,0.73648
413,413,AUDUSD,H1,2021-07-27 08:00:00,2021-07-27T08:00:00,1887,0.73772,0.73777,0.73686,0.73728,0.73772,0.73777,0.73686,0.73728,0.73772,0.73777,0.73686,0.73728,-0.00043999999999999595,0.73489
414,414,AUDUSD,H1,2021-07-27 09:00:00,2021-07-27T09:00:00,3258,0.73729,0.73729,0.73624,0.73648,0.73729,0.73729,0.73624,0.73648,0.73729,0.73729,0.73624,0.73648,-0.0008099999999999774,0.73493
415,415,AUDUSD,H1,2021-07-27 10:00:00,2021-07-27T10:00:00,8642,0.73648,0.73661,0.73395,0.73489,0.73648,0.73661,0.73395,0.73489,0.73648,0.73661,0.73395,0.73489,-0.0015899999999999803,0.73567
416,416,AUDUSD,H1,2021-07-27 11:00:00,2021-07-27T11:00:00,5740,0.73489,0.73554,0.73366,0.73493,0.73489,0.73554,0.73366,0.73493,0.73489,0.73554,0.73366,0.73493,3.999999999992898e-05,0.73564
417,417,AUDUSD,H1,2021-07-27 12:00:00,2021-07-27T12:00:00,4175,0.73493,0.73625,0.73474,0.73567,0.73493,0.73625,0.73474,0.73567,0.73493,0.73625,0.73474,0.73567,0.0007400000000000739,0.73649
418,418,AUDUSD,H1,2021-07-27 13:00:00,2021-07-27T13:00:00,3590,0.73567,0.73609,0.73528,0.73564,0.73567,0.73609,0.73528,0.73564,0.73567,0.73609,0.73528,0.73564,-3.0000000000085514e-05,0.73758
419,419,AUDUSD,H1,2021-07-27 14:00:00,2021-07-27T14:00:00,4155,0.73564,0.73654,0.73533,0.73649,0.73564,0.73654,0.73533,0.73649,0.73564,0.73654,0.73533,0.73649,0.0008500000000000174,0.73554
420,420,AUDUSD,H1,2021-07-27 15:00:00,2021-07-27T15:00:00,5494,0.73649,0.73764,0.73636,0.73758,0.73649,0.73764,0.73636,0.73758,0.73649,0.73764,0.73636,0.73758,0.0010900000000000354,0.73793
421,421,AUDUSD,H1,2021-07-27 16:00:00,2021-07-27T16:00:00,8533,0.73758,0.73776,0.73488,0.73554,0.73758,0.73776,0.73488,0.73554,0.73758,0.73776,0.73488,0.73554,-0.0020400000000000418,0.73669
422,422,AUDUSD,H1,2021-07-27 17:00:00,2021-07-27T17:00:00,12094,0.73554,0.73824,0.73452,0.73793,0.73554,0.73824,0.73452,0.73793,0.73554,0.73824,0.73452,0.73793,0.0023900000000000032,0.73618
423,423,AUDUSD,H1,2021-07-27 18:00:00,2021-07-27T18:00:00,8451,0.73793,0.73843,0.73618,0.73669,0.73793,0.73843,0.73618,0.73669,0.73793,0.73843,0.73618,0.73669,-0.0012400000000000189,0.73611
424,424,AUDUSD,H1,2021-07-27 19:00:00,2021-07-27T19:00:00,5186,0.7367,0.73674,0.73566,0.73618,0.7367,0.73674,0.73566,0.73618,0.7367,0.73674,0.73566,0.73618,-0.000520000000000076,0.73602
425,425,AUDUSD,H1,2021-07-27 20:00:00,2021-07-27T20:00:00,3988,0.73618,0.73649,0.73569,0.73611,0.73618,0.73649,0.73569,0.73611,0.73618,0.73649,0.73569,0.73611,-6.999999999990347e-05,0.73646
426,426,AUDUSD,H1,2021-07-27 21:00:00,2021-07-27T21:00:00,2919,0.73611,0.73665,0.73599,0.73602,0.73611,0.73665,0.73599,0.73602,0.73611,0.73665,0.73599,0.73602,-9.00000000000345e-05,0.73581
427,427,AUDUSD,H1,2021-07-27 22:00:00,2021-07-27T22:00:00,3016,0.73602,0.7365,0.73579,0.73646,0.73602,0.7365,0.73579,0.73646,0.73602,0.7365,0.73579,0.73646,0.00043999999999999595,0.73577
428,428,AUDUSD,H1,2021-07-27 23:00:00,2021-07-27T23:00:00,2512,0.73646,0.73646,0.73541,0.73581,0.73646,0.73646,0.73541,0.73581,0.73646,0.73646,0.73541,0.73581,-0.0006500000000000394,0.73636
429,429,AUDUSD,H1,2021-07-28 00:00:00,2021-07-28T00:00:00,294,0.73581,0.73621,0.73567,0.73577,0.73581,0.73621,0.73567,0.73577,0.73581,0.73621,0.73567,0.73577,-3.999999999992898e-05,0.73656
430,430,AUDUSD,H1,2021-07-28 01:00:00,2021-07-28T01:00:00,1564,0.73577,0.73638,0.73563,0.73636,0.73577,0.73638,0.73563,0.73636,0.73577,0.73638,0.73563,0.73636,0.0005899999999999794,0.73629
431,431,AUDUSD,H1,2021-07-28 02:00:00,2021-07-28T02:00:00,1313,0.73636,0.73673,0.73625,0.73656,0.73636,0.73673,0.73625,0.73656,0.73636,0.73673,0.73625,0.73656,0.00019999999999997797,0.73633
432,432,AUDUSD,H1,2021-07-28 03:00:00,2021-07-28T03:00:00,3524,0.73656,0.73677,0.7359,0.73629,0.73656,0.73677,0.7359,0.73629,0.73656,0.73677,0.7359,0.73629,-0.00026999999999999247,0.73662
433,433,AUDUSD,H1,2021-07-28 04:00:00,2021-07-28T04:00:00,4954,0.73629,0.73759,0.73596,0.73633,0.73629,0.73759,0.73596,0.73633,0.73629,0.73759,0.73596,0.73633,4.0000000000040004e-05,0.73589
434,434,AUDUSD,H1,2021-07-28 05:00:00,2021-07-28T05:00:00,4725,0.73633,0.73668,0.73518,0.73662,0.73633,0.73668,0.73518,0.73662,0.73633,0.73668,0.73518,0.73662,0.00029000000000001247,0.73576
435,435,AUDUSD,H1,2021-07-28 06:00:00,2021-07-28T06:00:00,2986,0.73662,0.73706,0.7358,0.73589,0.73662,0.73706,0.7358,0.73589,0.73662,0.73706,0.7358,0.73589,-0.0007300000000000084,0.73615
436,436,AUDUSD,H1,2021-07-28 07:00:00,2021-07-28T07:00:00,1592,0.73589,0.73615,0.73568,0.73576,0.73589,0.73615,0.73568,0.73576,0.73589,0.73615,0.73568,0.73576,-0.0001300000000000745,0.73536
437,437,AUDUSD,H1,2021-07-28 08:00:00,2021-07-28T08:00:00,3479,0.73575,0.7362,0.73483,0.73615,0.73575,0.7362,0.73483,0.73615,0.73575,0.7362,0.73483,0.73615,0.00039999999999995595,0.73474
438,438,AUDUSD,H1,2021-07-28 09:00:00,2021-07-28T09:00:00,3579,0.73614,0.73642,0.73521,0.73536,0.73614,0.73642,0.73521,0.73536,0.73614,0.73642,0.73521,0.73536,-0.0007800000000000029,0.7354
439,439,AUDUSD,H1,2021-07-28 10:00:00,2021-07-28T10:00:00,5074,0.73536,0.73571,0.73432,0.73474,0.73536,0.73571,0.73432,0.73474,0.73536,0.73571,0.73432,0.73474,-0.0006200000000000649,0.7344
440,440,AUDUSD,H1,2021-07-28 11:00:00,2021-07-28T11:00:00,4154,0.73474,0.73556,0.73384,0.7354,0.73474,0.73556,0.73384,0.7354,0.73474,0.73556,0.73384,0.7354,0.000660000000000105,0.73421
441,441,AUDUSD,H1,2021-07-28 12:00:00,2021-07-28T12:00:00,3046,0.73541,0.73541,0.73434,0.7344,0.73541,0.73541,0.73434,0.7344,0.73541,0.73541,0.73434,0.7344,-0.0010099999999999554,0.73424
442,442,AUDUSD,H1,2021-07-28 13:00:00,2021-07-28T13:00:00,2895,0.7344,0.7348,0.73387,0.73421,0.7344,0.7348,0.73387,0.73421,0.7344,0.7348,0.73387,0.73421,-0.00019000000000002348,0.73322
443,443,AUDUSD,H1,2021-07-28 14:00:00,2021-07-28T14:00:00,3496,0.73421,0.73444,0.7334,0.73424,0.73421,0.73444,0.7334,0.73424,0.73421,0.73444,0.7334,0.73424,2.999999999997449e-05,0.73279
444,444,AUDUSD,H1,2021-07-28 15:00:00,2021-07-28T15:00:00,5186,0.73424,0.73441,0.73293,0.73322,0.73424,0.73441,0.73293,0.73322,0.73424,0.73441,0.73293,0.73322,-0.0010200000000000209,0.73369
445,445,AUDUSD,H1,2021-07-28 16:00:00,2021-07-28T16:00:00,8124,0.73322,0.73428,0.73228,0.73279,0.73322,0.73428,0.73228,0.73279,0.73322,0.73428,0.73228,0.73279,-0.00042999999999993044,0.73472
446,446,AUDUSD,H1,2021-07-28 17:00:00,2021-07-28T17:00:00,7013,0.73279,0.73428,0.73239,0.73369,0.73279,0.73428,0.73239,0.73369,0.73279,0.73428,0.73239,0.73369,0.0008999999999999009,0.73467
447,447,AUDUSD,H1,2021-07-28 18:00:00,2021-07-28T18:00:00,3917,0.73371,0.73479,0.73353,0.73472,0.73371,0.73479,0.73353,0.73472,0.73371,0.73479,0.73353,0.73472,0.0010100000000000664,0.73418
448,448,AUDUSD,H1,2021-07-28 19:00:00,2021-07-28T19:00:00,3396,0.73472,0.73529,0.73451,0.73467,0.73472,0.73529,0.73451,0.73467,0.73472,0.73529,0.73451,0.73467,-4.999999999999449e-05,0.7366
449,449,AUDUSD,H1,2021-07-28 20:00:00,2021-07-28T20:00:00,2479,0.73467,0.73506,0.73405,0.73418,0.73467,0.73506,0.73405,0.73418,0.73467,0.73506,0.73405,0.73418,-0.0004899999999999904,0.73724
450,450,AUDUSD,H1,2021-07-28 21:00:00,2021-07-28T21:00:00,35243,0.73418,0.73811,0.73163,0.7366,0.73418,0.73811,0.73163,0.7366,0.73418,0.73811,0.73163,0.7366,0.0024199999999999777,0.7374
451,451,AUDUSD,H1,2021-07-28 22:00:00,2021-07-28T22:00:00,10645,0.73661,0.73765,0.73617,0.73724,0.73661,0.73765,0.73617,0.73724,0.73661,0.73765,0.73617,0.73724,0.0006300000000000194,0.73746
452,452,AUDUSD,H1,2021-07-28 23:00:00,2021-07-28T23:00:00,2650,0.73724,0.73786,0.73706,0.7374,0.73724,0.73786,0.73706,0.7374,0.73724,0.73786,0.73706,0.7374,0.000160000000000049,0.73749
453,453,AUDUSD,H1,2021-07-29 00:00:00,2021-07-29T00:00:00,3100,0.7374,0.73751,0.73542,0.73746,0.7374,0.73751,0.73542,0.73746,0.7374,0.73751,0.73542,0.73746,5.999999999994898e-05,0.73763
454,454,AUDUSD,H1,2021-07-29 01:00:00,2021-07-29T01:00:00,628,0.73736,0.73763,0.73721,0.73749,0.73736,0.73763,0.73721,0.73749,0.73736,0.73763,0.73721,0.73749,0.00012999999999996348,0.73722
455,455,AUDUSD,H1,2021-07-29 02:00:00,2021-07-29T02:00:00,1366,0.73749,0.73786,0.73739,0.73763,0.73749,0.73786,0.73739,0.73763,0.73749,0.73786,0.73739,0.73763,0.000140000000000029,0.73642
456,456,AUDUSD,H1,2021-07-29 03:00:00,2021-07-29T03:00:00,3097,0.73763,0.73782,0.73652,0.73722,0.73763,0.73782,0.73652,0.73722,0.73763,0.73782,0.73652,0.73722,-0.00041000000000002146,0.73731
457,457,AUDUSD,H1,2021-07-29 04:00:00,2021-07-29T04:00:00,4567,0.73722,0.73728,0.73598,0.73642,0.73722,0.73728,0.73598,0.73642,0.73722,0.73728,0.73598,0.73642,-0.0008000000000000229,0.73759
458,458,AUDUSD,H1,2021-07-29 05:00:00,2021-07-29T05:00:00,4277,0.73642,0.7376,0.7359,0.73731,0.73642,0.7376,0.7359,0.73731,0.73642,0.7376,0.7359,0.73731,0.0008900000000000574,0.73788
459,459,AUDUSD,H1,2021-07-29 06:00:00,2021-07-29T06:00:00,3085,0.73731,0.73814,0.73712,0.73759,0.73731,0.73814,0.73712,0.73759,0.73731,0.73814,0.73712,0.73759,0.00027999999999994696,0.73822
460,460,AUDUSD,H1,2021-07-29 07:00:00,2021-07-29T07:00:00,1666,0.73759,0.73811,0.73747,0.73788,0.73759,0.73811,0.73747,0.73788,0.73759,0.73811,0.73747,0.73788,0.00029000000000001247,0.73813
461,461,AUDUSD,H1,2021-07-29 08:00:00,2021-07-29T08:00:00,3341,0.73788,0.73861,0.73758,0.73822,0.73788,0.73861,0.73758,0.73822,0.73788,0.73861,0.73758,0.73822,0.00034000000000000696,0.73924
462,462,AUDUSD,H1,2021-07-29 09:00:00,2021-07-29T09:00:00,4842,0.73822,0.73899,0.73808,0.73813,0.73822,0.73899,0.73808,0.73813,0.73822,0.73899,0.73808,0.73813,-9.00000000000345e-05,0.74017
463,463,AUDUSD,H1,2021-07-29 10:00:00,2021-07-29T10:00:00,4541,0.73813,0.73952,0.73813,0.73924,0.73813,0.73952,0.73813,0.73924,0.73813,0.73952,0.73813,0.73924,0.0011100000000000554,0.74012
464,464,AUDUSD,H1,2021-07-29 11:00:00,2021-07-29T11:00:00,5285,0.73924,0.7413,0.73892,0.74017,0.73924,0.7413,0.73892,0.74017,0.73924,0.7413,0.73892,0.74017,0.0009299999999999864,0.739
465,465,AUDUSD,H1,2021-07-29 12:00:00,2021-07-29T12:00:00,3040,0.74017,0.74036,0.73974,0.74012,0.74017,0.74036,0.73974,0.74012,0.74017,0.74036,0.73974,0.74012,-4.999999999999449e-05,0.73909
466,466,AUDUSD,H1,2021-07-29 13:00:00,2021-07-29T13:00:00,2933,0.74012,0.74034,0.73867,0.739,0.74012,0.74034,0.73867,0.739,0.74012,0.74034,0.73867,0.739,-0.0011200000000000099,0.73897
467,467,AUDUSD,H1,2021-07-29 14:00:00,2021-07-29T14:00:00,2799,0.739,0.73944,0.73881,0.73909,0.739,0.73944,0.73881,0.73909,0.739,0.73944,0.73881,0.73909,9.00000000000345e-05,0.7388
468,468,AUDUSD,H1,2021-07-29 15:00:00,2021-07-29T15:00:00,5618,0.73909,0.7401,0.73878,0.73897,0.73909,0.7401,0.73878,0.73897,0.73909,0.7401,0.73878,0.73897,-0.00012000000000000899,0.74016
469,469,AUDUSD,H1,2021-07-29 16:00:00,2021-07-29T16:00:00,7429,0.73897,0.73918,0.73767,0.7388,0.73897,0.73918,0.73767,0.7388,0.73897,0.73918,0.73767,0.7388,-0.00017000000000000348,0.73996
470,470,AUDUSD,H1,2021-07-29 17:00:00,2021-07-29T17:00:00,6906,0.7388,0.74022,0.73809,0.74016,0.7388,0.74022,0.73809,0.74016,0.7388,0.74022,0.73809,0.74016,0.0013600000000000279,0.73953
471,471,AUDUSD,H1,2021-07-29 18:00:00,2021-07-29T18:00:00,3776,0.74015,0.74095,0.73958,0.73996,0.74015,0.74095,0.73958,0.73996,0.74015,0.74095,0.73958,0.73996,-0.00019000000000002348,0.73988
472,472,AUDUSD,H1,2021-07-29 19:00:00,2021-07-29T19:00:00,1495,0.73996,0.74,0.73906,0.73953,0.73996,0.74,0.73906,0.73953,0.73996,0.74,0.73906,0.73953,-0.00042999999999993044,0.74008
473,473,AUDUSD,H1,2021-07-29 20:00:00,2021-07-29T20:00:00,2153,0.73953,0.74005,0.73946,0.73988,0.73953,0.74005,0.73946,0.73988,0.73953,0.74005,0.73946,0.73988,0.00034999999999996145,0.73977
474,474,AUDUSD,H1,2021-07-29 21:00:00,2021-07-29T21:00:00,1451,0.73988,0.74022,0.73957,0.74008,0.73988,0.74022,0.73957,0.74008,0.73988,0.74022,0.73957,0.74008,0.00019999999999997797,0.73878
475,475,AUDUSD,H1,2021-07-29 22:00:00,2021-07-29T22:00:00,1282,0.74008,0.74011,0.73958,0.73977,0.74008,0.74011,0.73958,0.73977,0.74008,0.74011,0.73958,0.73977,-0.00030999999999992145,0.73948
476,476,AUDUSD,H1,2021-07-29 23:00:00,2021-07-29T23:00:00,1554,0.73977,0.73991,0.73878,0.73878,0.73977,0.73991,0.73878,0.73878,0.73977,0.73991,0.73878,0.73878,-0.0009900000000000464,0.74004
477,477,AUDUSD,H1,2021-07-30 00:00:00,2021-07-30T00:00:00,272,0.73878,0.73948,0.73878,0.73948,0.73878,0.73948,0.73878,0.73948,0.73878,0.73948,0.73878,0.73948,0.0007000000000000339,0.73953
478,478,AUDUSD,H1,2021-07-30 01:00:00,2021-07-30T01:00:00,663,0.73948,0.74018,0.73948,0.74004,0.73948,0.74018,0.73948,0.74004,0.73948,0.74018,0.73948,0.74004,0.0005600000000000049,0.73877
479,479,AUDUSD,H1,2021-07-30 02:00:00,2021-07-30T02:00:00,1202,0.74004,0.74028,0.73932,0.73953,0.74004,0.74028,0.73932,0.73953,0.74004,0.74028,0.73932,0.73953,-0.0005100000000000104,0.73882
480,480,AUDUSD,H1,2021-07-30 03:00:00,2021-07-30T03:00:00,4927,0.73953,0.73983,0.73863,0.73877,0.73953,0.73983,0.73863,0.73877,0.73953,0.73983,0.73863,0.73877,-0.0007599999999999829,0.73947
481,481,AUDUSD,H1,2021-07-30 04:00:00,2021-07-30T04:00:00,4723,0.73877,0.73903,0.73798,0.73882,0.73877,0.73903,0.73798,0.73882,0.73877,0.73903,0.73798,0.73882,4.999999999999449e-05,0.73872
