,Unnamed: 0,instrument,granularity,time,stringTime,volume,bidOpen,bidHigh,bidLow,bidClose,midOpen,midHigh,midLow,midClose,askOpen,askHigh,askLow,askClose,askCloseDelta,midCloseDelta,bidCloseDelta
0,0,AUDUSD,H1,2021-07-02 03:00:00,2021-07-02T03:00:00,0.0552901023890785,0.7886398112253499,0.7813131313131301,0.8044855332990934,0.7844624199528134,0.7886398112253499,0.7813131313131301,0.8044855332990934,0.7844624199528134,0.7886398112253499,0.7813131313131301,0.8044855332990934,0.7844624199528134,9.99999999995449e-06,0.5773615635179116,9.99999999995449e-06
1,1,AUDUSD,H1,2021-07-02 04:00:00,2021-07-02T04:00:00,0.08458475540386802,0.7844260913534473,0.7796296296296283,0.8002054442732423,0.7831142568250762,0.7844260913534473,0.7796296296296283,0.8002054442732423,0.7831142568250762,0.7844260913534473,0.7796296296296283,0.8002054442732423,0.7831142568250762,0.00013999999999991797,0.5879478827361496,0.00013999999999991797
2,2,AUDUSD,H1,2021-07-02 05:00:00,2021-07-02T05:00:00,0.051052332195676904,0.7830777009944381,0.7737373737373741,0.8000342407122059,0.7846309403437814,0.7830777009944381,0.7737373737373741,0.8000342407122059,0.7846309403437814,0.7830777009944381,0.7737373737373741,0.8000342407122059,0.7846309403437814,0.00036000000000002697,0.6058631921824127,0.00036000000000002697
3,3,AUDUSD,H1,2021-07-02 06:00:00,2021-07-02T06:00:00,0.027303754266211604,0.7845946401483221,0.7737373737373741,0.8031159048108218,0.7854735422986181,0.7845946401483221,0.7737373737373741,0.8031159048108218,0.7854735422986181,0.7845946401483221,0.7737373737373741,0.8031159048108218,0.7854735422986181,0.000260000000000038,0.5977198697068434,0.000260000000000038
4,4,AUDUSD,H1,2021-07-02 07:00:00,2021-07-02T07:00:00,0.02349260523321957,0.7854373841227034,0.7806397306397308,0.8049991439821955,0.7906976744186043,0.7854373841227034,0.7806397306397308,0.8049991439821955,0.7906976744186043,0.7854373841227034,0.7806397306397308,0.8049991439821955,0.7906976744186043,-0.00046999999999997044,0.5382736156351814,-0.00046999999999997044
5,5,AUDUSD,H1,2021-07-02 08:00:00,2021-07-02T08:00:00,0.025312855517633674,0.7906623967638637,0.7841750841750841,0.8082520116418426,0.7898550724637676,0.7906623967638637,0.7841750841750841,0.8082520116418426,0.7898550724637676,0.7906623967638637,0.7841750841750841,0.8082520116418426,0.7898550724637676,-0.0013400000000000079,0.46742671009771875,-0.0013400000000000079
6,6,AUDUSD,H1,2021-07-02 09:00:00,2021-07-02T09:00:00,0.05600113765642776,0.7898196527894825,0.7806397306397308,0.7981510015408322,0.7827772160431419,0.7898196527894825,0.7806397306397308,0.7981510015408322,0.7827772160431419,0.7898196527894825,0.7806397306397308,0.7981510015408322,0.7827772160431419,-0.0009200000000000319,0.5016286644951111,-0.0009200000000000319
7,7,AUDUSD,H1,2021-07-02 10:00:00,2021-07-02T10:00:00,0.09109783845278725,0.7827406034046867,0.7696969696969695,0.7829138846087993,0.7672733400741478,0.7827406034046867,0.7696969696969695,0.7829138846087993,0.7672733400741478,0.7827406034046867,0.7696969696969695,0.7829138846087993,0.7672733400741478,-0.00029000000000001247,0.552931596091204,-0.00029000000000001247
8,8,AUDUSD,H1,2021-07-02 11:00:00,2021-07-02T11:00:00,0.09266211604095562,0.7672341142760821,0.7725589225589218,0.7837699024139706,0.7672733400741478,0.7672341142760821,0.7725589225589218,0.7837699024139706,0.7672733400741478,0.7672341142760821,0.7725589225589218,0.7837699024139706,0.7672733400741478,0.001060000000000061,0.6628664495114058,0.001060000000000061
9,9,AUDUSD,H1,2021-07-02 12:00:00,2021-07-02T12:00:00,0.09414106939704209,0.7672341142760821,0.7595959595959592,0.780859441876391,0.762386248736096,0.7672341142760821,0.7595959595959592,0.780859441876391,0.762386248736096,0.7672341142760821,0.7595959595959592,0.780859441876391,0.762386248736096,0.0014199999999999768,0.6921824104234512,0.0014199999999999768
10,10,AUDUSD,H1,2021-07-02 13:00:00,2021-07-02T13:00:00,0.051734926052332195,0.762346199224675,0.7762626262626267,0.7806882383153582,0.7851365015166838,0.762346199224675,0.7762626262626267,0.7806882383153582,0.7851365015166838,0.762346199224675,0.7762626262626267,0.7806882383153582,0.7851365015166838,0.0025999999999999357,0.7882736156351746,0.0025999999999999357
11,11,AUDUSD,H1,2021-07-02 14:00:00,2021-07-02T14:00:00,0.0744027303754266,0.7851002865329519,0.7789562289562291,0.8027734976887526,0.786316144253453,0.7851002865329519,0.7789562289562291,0.8027734976887526,0.786316144253453,0.7851002865329519,0.7789562289562291,0.8027734976887526,0.786316144253453,0.002670000000000061,0.7939739413680839,0.002670000000000061
12,12,AUDUSD,H1,2021-07-02 15:00:00,2021-07-02T15:00:00,0.5135665529010238,0.7862801280970828,0.8198653198653201,0.7721280602636522,0.8289518031681826,0.7862801280970828,0.8198653198653201,0.7721280602636522,0.8289518031681826,0.7862801280970828,0.8198653198653201,0.7721280602636522,0.8289518031681826,0.0002300000000000635,0.5952768729641745,0.0002300000000000635
